h_s1,h_s2,s_a1,log,ty_cr,per_i,per_u,per_s,sys_vol,sys_op,m_rp,q_zx,q_km,m_xi,v_sp,class
0.902313,71.613685,184.210959,S,1.490613,4.554632,0.230727,0.135758,0.018808,0.097108,0.23869,0.065413,59.439511,0.183717,0.005159,benign
0.804238,69.95467,248,SE,4,5.430494,0.492069,0.098085,0.028641,0.031101,0.513502,0.065381,73.462185,0.127939,0.031641,virus
0.493898,89.662992,41,N,7.477346,4.613021,0.654364,0.322942,0.1322,0.077078,0.23617,1.100973,9.446578,0.055079,0.010341,benign
0.33904,80.20796,139.951056,NE,3.902017,5.631064,0.504095,0.352966,0.036376,0.105427,0.121262,0.042178,19.316894,0.118007,0.017013,benign
0.673247,62.745302,39.216833,NW,6.555044,4.289036,0.234521,0.013808,0.003484,0.003871,0.015241,0.022124,53.703354,0.194209,0.106891,benign
0.208708,73.331707,65.720671,NE,5.400557,2.70854,0.737516,0.67135,0.129888,0.235713,0.519719,0.472713,6.585999,0.0433,0.002848,benign
0.632314,93.972074,248.173545,NW,4.219575,5.414834,0.333629,0.139715,0.057018,0.103223,0.319394,0.127208,30.503662,0.218259,0.002731,benign
0.517025,89.007081,196.304067,NE,3,2.781969,0.599719,0.096485,0.020639,0.02067,0.169123,0.029915,35.968185,0.113955,0.02816,benign
0.866947,69.862119,179.206301,S,8.503394,6.352282,0.543817,0.64312,0.044614,0.050616,0.678351,0.045655,67.123942,0.100891,0.005669,benign
0.399147,77.140678,202.4916,NW,4.810738,2.552753,0.309475,0.489655,0.04247,0.041279,0.249658,0.084412,28.496414,0.250759,0.036264,benign
0.395455,64.001538,151.52968,S,5.983463,5.278564,0.211009,0.607769,0.037051,0.101243,0.280842,0.039517,31.561301,0.276356,0.007373,benign
0.527009,90.648388,13.117993,S,5.661117,3.413746,0.229319,0.051015,0.015827,0.011247,0.064305,0.006625,35.504608,0.169266,0.029694,benign
0.617908,86.188343,152.768247,S,1.346333,4.117301,0.248666,0.283763,0.021009,0.093879,0.757503,0.070011,58.587207,0.18889,0.005792,benign
0.100646,85.234866,166.134031,S,7.414263,6.634603,0.814623,0.298914,0.046579,0.091132,0.228384,0.100677,40.136741,0.040066,0.02614,benign
0.306848,94.304976,241.571106,NW,5.185014,1.137915,0.52334,0.075492,0.008145,0.052332,0.241273,0.018408,58.770678,0.127178,0.012811,benign
0.411208,89.246252,96.438817,S,8.922364,3.479157,0.173655,0.48154,0.020277,0.071606,0.303335,0.016515,57.272716,0.213038,0.006448,benign
0.656769,67.658393,46,S,8.943374,6.385985,0.443978,0.219529,0.060384,0.029341,0.78284,0.117929,60.875032,0.082117,0.086643,benign
0.124649,63.73875,171.444235,NE,8.656063,1.793798,0.187962,0.178371,0.024059,0.07285,0.381891,0.043247,35.711195,0.24414,0.009632,benign
0.395708,77.96582,144.652864,N,7.030928,4.558061,0.657455,0.351883,0.134116,0.334825,0.426144,0.142293,16.57035,0.05142,0.010549,benign
0.216231,67,195.895444,NW,7.586491,2.679097,0.161363,0.563736,0.005073,0.079588,0.097823,0.085233,39.413692,0.272217,0.067939,benign
0.681772,65.459763,99.078,S,6,3.696706,0.200524,0.246852,0.026213,0.104828,0.177204,0.071254,52.449022,0.120972,0.005781,benign
0.266209,63.574843,36.89755,SE,2.365273,3.63125,0.58287,0.415309,0.034001,0.035396,0.393794,0.07169,71.057319,0.06135,0.007741,benign
0.680139,86.532608,199.778479,S,8.40723,3.826064,0.19498,0.142632,0.013102,0.034793,0.430674,0.028431,57.949743,0.162632,0.009567,benign
0.800788,72,4.561224,NW,5.441284,3.422615,0.255812,0.321702,0.022343,0.035941,0.15945,0.113648,32.664487,0.197966,0.00828,benign
0.410326,93.01174,90.87595,NE,2,3.628541,0.400349,0.327715,0.111468,0.043207,0.08627,2.224546,3.040269,0.151772,0.005348,benign
0.381207,61.52446,227.861553,NE,4.854083,2.50782,0.633672,0.322993,0.0303,0.056628,0.141678,0.088157,12.764018,0.11022,0.010273,benign
0.205378,66.214617,132.169285,NW,7,3.212236,0.260129,0.032027,0.042439,0.005994,0.134768,0.197057,27.163695,0.260514,0.086858,benign
0.90505,77.024813,136.277372,NE,2.698307,5.527948,0.406564,0.356662,0.061078,0.049287,0.247066,0.089772,33.93231,0.121301,0.00945,benign
0.809646,81.037442,117.937988,S,4.622141,5.148688,0.556776,0.726575,0.051313,0.06986,0.325721,0.066992,31.802,0.184845,0.015277,benign
0.30176,88,161.259568,S,4.865317,1.692281,0.484171,0.216645,0.04618,0.029514,0.683362,0.061487,61.404455,0.06529,0.009749,benign
0.344808,83.072538,245.977534,NW,4.262329,3.85578,0.09679,0.159174,0.045631,0.116327,0.234653,0.194638,21.934362,0.256335,0.007558,benign
0.34341,60.649613,102.403531,NE,6.282195,2.330084,0.620417,0.491302,0.027168,0.093184,0.415913,0.160145,10.474885,0.063676,0.003435,benign
0.347918,62.491215,106.482104,NE,6.783918,3.311453,0.555704,0.641813,0.100457,0.094288,0.443019,0.150092,11.021567,0.185566,0.003075,virus
0.740008,67.587458,142.639848,NW,8.728077,3.981512,0.750359,0.797991,0.093356,0.168195,0.291534,0.069303,33.387815,0.036399,0.020983,benign
0.364825,60.172427,168.255486,E,6.043677,6.661075,0.323677,0.651259,0.282144,0.054334,0.116068,0.859319,6.680343,0.138653,0.002227,benign
0.893739,81.572466,46.359479,E,5.68815,3.413746,0.227898,0.717011,0.038383,0.206436,0.372919,0.062437,36.279189,0.197627,0.013532,benign
0.452097,63.980059,154.356417,S,5,5.689577,0.316248,0.602498,0.032866,0.088354,0.251662,0.039135,41.846939,0.151935,0.005359,benign
0.444871,75.863639,149.790936,N,2.69899,5.33171,0.574825,0.089201,0.260641,0.030997,0.265447,0.244747,12.305943,0.073772,0.134324,benign
0.18144,85,113.374317,NW,7,4.774144,0.497358,0.084163,0.066082,0.04573,0.095214,0.035611,26.590006,0.084397,0.043384,benign
0.198002,89,209.057858,E,5.479774,2.687259,0.161954,0.204154,0.045957,0.09683,0.446499,0.05323,32.670839,0.219346,0.012018,benign
0.110159,70.528313,50.069802,E,2.76432,3.882365,0.313035,0.199041,0.086773,0.027564,0.080936,0.121086,6.202862,0.146109,0.034937,benign
0.620768,93,2.999538,NW,4,4.963,0.534089,0.449264,0.02935,0.088871,0.299058,0.029483,57.506389,0.047965,0.005137,benign
0.783874,61.570456,245.176894,S,9,5.044618,0.502506,0.786839,0.032877,0.080022,0.288625,0.050102,52.282015,0.042296,0.004714,benign
0.339549,62.903582,206.838847,NW,1,4.757009,0.433434,0.166458,0.483605,0.086613,0.609214,0.382705,14.900972,0.065681,0.049747,benign
0.399993,88.625213,118.796601,NW,5.054836,2.392558,0.345977,0.158444,0.008714,0.025048,0.070607,0.113611,16.697309,0.235919,0.055387,benign
0.833922,77.041347,110.008814,E,4.306246,3.445745,0.440244,0.644425,0.247602,0.164853,0.232039,0.810044,1.689012,0.062479,0.005778,benign
0.350633,85.657413,229.076536,NW,5.293713,2.773063,0.378997,0.118441,0.048917,0.017587,0.247348,0.153957,15.071946,0.118626,0.10628,benign
0.687647,80.056755,109.918273,S,8.689129,3.413746,0.514903,0.065765,0.003137,0.034719,0.023938,0.035686,53.80297,0.096748,0.055869,benign
0.186969,71.850717,151.439702,NW,3.37252,3.538033,0.767298,0.587891,0.027006,0.115772,0.59083,0.898705,53.880272,0.068388,0.052173,benign
0.295006,94.775885,65.441174,S,8,3.86469,0.396172,0.513688,0.019707,0.216216,0.490452,0.040026,34.247886,0.109419,0.043456,benign
0.90865,62.337897,142.135815,S,8.694474,4.238227,0.673448,0.498879,0.081497,0.197785,0.429418,0.114357,34.260209,0.036691,0.025395,benign
0.587058,95.28103,17.290368,NW,1.164644,4.116793,0.218814,0.050929,0.002997,0.0084,0.104571,0.02314,33.291275,0.163714,0.123925,benign
0.293677,84.066099,59.756723,SE,7,4.755395,0.529595,0.127558,0.05024,0.055334,0.787797,0.081205,66.879755,0.139306,0.038936,benign
0.438696,76.819216,101.6298,NW,7.320537,4.531863,0.285832,0.061493,0.00416,0.005889,0.031516,0.024229,34.618478,0.080085,0.099918,benign
0.682642,59,13.97274,NW,3.762552,4.019197,0.366176,0.354145,0.417667,0.032642,0.280616,0.718732,6.078554,0.14631,0.04634,benign
0.345015,88.972078,202.091655,NW,3.187321,3.576801,0.505011,0.270831,0.034024,0.037503,0.393552,0.118258,50.146789,0.062718,0.041114,benign
0.187757,80.27876,60.790341,E,7.812305,4.001341,0.423309,0.164662,0.063138,0.017617,0.119319,0.318149,4.166616,0.14217,0.090114,benign
0.310427,88.70277,115.217289,NW,4.149347,1.570175,0.35524,0.048998,0.01725,0.019474,0.353946,0.028407,23.74111,0.387216,0.012489,benign
0.466927,81.67744,153.236117,NW,6.700128,5.251891,0.391662,0.232387,0.01577,0.075826,0.17061,0.052173,69.224491,0.061137,0.039277,benign
0.455114,89.423524,5.04594,NW,6.186829,3.369665,0.562566,0.122396,0.092534,0.01205,0.607869,0.2186,16.383942,0.07448,0.04954,benign
0.056578,96,19.127026,NW,5.155495,3.033493,0.238222,0.23645,0.009471,0.043225,0.296621,0.010056,32.337043,0.145797,0.126614,benign
0.674334,83.614694,176.064986,NW,1.201412,6.181012,0.391048,0.24132,0.032644,0.029729,0.220734,0.422952,77.679208,0.114164,0.053915,benign
0.669106,60.992036,112.644129,NW,7,5.24976,0.443539,0.030315,0.006309,0.008042,0.056438,0.007486,76.463416,0.288558,0.154717,benign
0.800535,70.217357,42.013643,NW,4.499424,2.463902,0.531249,0.040399,0.06609,0.062385,0.611877,0.23566,18.77326,0.086463,0.039509,benign
0.182646,63.63543,65.173908,SE,2.972463,1.212787,0.519907,0.288035,0.007484,0.018117,0.367254,0.061503,72.549784,0.142629,0.12054,benign
0.342057,95.48112,5.953172,NW,3.975174,4.563721,0.278802,0.5627,0.013441,0.101345,0.235746,0.018561,67.012098,0.144579,0.048862,benign
0.242456,65.291145,227.306295,NW,6.457394,3.358764,0.184348,0.385112,0.009892,0.080556,0.072462,0.109347,37.409363,0.213832,0.033793,benign
0.35395,95.724539,176,NW,3.633178,2.748124,0.213763,0.107475,0.020916,0.006003,0.200663,0.084298,20.702926,0.123669,0.052885,benign
0.280159,89.598861,44.346115,NW,3.167415,5.232633,0.719263,0.093955,0.14973,0.223767,0.432521,0.369616,20.965865,0.011942,0.102546,benign
0.763362,80.427898,16.555864,NW,4.781008,18.110716,0.783472,0.072543,0.067256,0.005766,0.585773,0.067569,108.591853,0.024862,0.292233,benign
0.575284,89.042766,158.786,NW,1.808379,3.316842,0.116322,0.618152,0.053453,0.063238,0.230338,0.141479,13.549713,0.314347,0.055571,benign
0.220713,75.17847,50.517479,NW,1.79103,5.253897,0.611932,0.86506,0.342409,0.030535,0.062699,2.220355,8.948545,0.090059,0.013911,benign
0.357414,84.375689,219.819228,NW,6.660349,4.551661,0.511473,0.016893,0.139139,0.002012,0.037,0.199216,6.644115,0.078674,0.151543,benign
0.519012,61.478465,181,NE,3.782604,4.22652,0.231538,0.275509,0.021117,0.037122,0.096218,0.230633,6.494339,0.167222,0.029585,benign
0.613806,72.87859,28.071981,NW,3.386814,5.576459,0.284128,0.056928,0.015355,0.08547,0.163643,0.01707,38.979166,0.140093,0.2007,benign
0.249653,87.445658,234.820875,NW,3.403274,1.685236,0.089202,0.254936,0.019784,0.098439,0.089416,0.1878,21.943978,0.402701,0.041267,benign
0.284448,84.26519,241.648515,NW,2.750514,3.777952,0.493986,0.187037,0.041327,0.118489,0.161815,0.035417,22.557267,0.089179,0.020241,benign
0.323232,72.090984,162.395751,NW,5.545371,3.331559,0.934024,0.038151,0.016866,0.007137,0.345436,0.034073,41.022829,0.104549,0.087483,benign
0.800743,83.523601,56.832984,NW,4.884989,2.309405,0.439737,0.215322,0.044225,0.103867,0.431953,0.210023,14.644628,0.093313,0.018436,benign
0.357315,78.966902,95.052323,NW,5.754306,5.650816,0.777889,0.031471,0.00895,0.002945,0.107851,0.102162,57.983426,0.02833,0.202076,benign
0.318981,86.676892,165.089166,NW,6.708378,5.326171,0.647269,0.067031,0.045114,0.008116,0.2833,0.103175,38.565687,0.044837,0.200847,benign
0.624433,69.949608,246.722358,NW,3.725687,8.763135,0.397251,0.18568,0.072015,0.042137,0.796048,0.072828,98.445206,0.105046,0.062761,benign
0.291498,62.590403,120,NW,7.839109,10.413493,0.438468,0.185683,0.031724,0.023578,0.104,0.016029,43.150313,0.124224,0.029968,benign
0.977452,74.177739,63,NW,5.140638,16.02875,0.608726,0.586097,0.221344,0.043003,0.421114,0.182641,11.993725,0.135485,0.028642,benign
0.600746,69.725441,202.114605,NW,1,6.435686,0.719397,0.112477,0.029665,0.010927,0.114125,0.247041,77.980616,0.154685,0.134283,virus
0.506524,78.237666,148.695431,N,7.448835,19.421032,0.717025,0.073231,1.641751,0.014397,0.531795,4.404489,12.429647,0.032056,0.258428,virus
0.542058,80.547549,11.736607,NW,2.562845,33.485602,0.860741,0.172116,0.154185,0.018914,0.704701,0.997478,122.658981,0.017124,0.361828,benign
0.684574,79.825459,42.099153,NW,2.340613,27.274131,0.765939,0.09193,0.267812,0.022453,0.22203,0.392646,54.402459,0.028079,0.130858,benign
0.746409,66,147.909519,NW,8.732038,14.905338,0.741428,0.043923,0.016067,0.017487,0.500088,0.077518,76.39254,0.018334,0.268197,virus
0.440994,94.224161,154,NW,5.137971,42.60916,0.871355,0.103542,0.047711,0.036733,0.118568,0.103518,133.72143,0.026897,0.169495,benign
0.516701,88.899278,149.846382,NW,7.876005,31.804929,0.76175,0.12974,1.124783,0.016426,0.423134,3.167605,16.055234,0.027795,0.227742,benign
0.51006,63.353126,239.814788,NW,6.743827,24.417702,0.77785,0.090291,1.628751,0.03225,0.517298,2.724662,16.637772,0.020985,0.173187,virus
0.659594,86.815187,94.058179,NW,6.711169,48.614405,0.901799,0.17814,0.4844,0.104588,0.443913,2.35699,16.154407,0.016382,0.38944,benign
0.378059,77.081156,40.869066,NW,6.895766,43.686681,0.923924,0.153875,0.320901,0.019927,0.71122,0.556628,82.71234,0.008246,0.282153,benign
0.859419,83.758326,16.799844,NW,3,45.282362,0.967025,0.204095,0.059934,0.049745,0.056077,0.099953,145.061199,0.002985,0.272218,benign
0.411834,86.151775,193.321819,NW,2.754569,45.553172,0.952091,0.164887,0.264739,0.054699,0.48441,0.296645,82.55909,0.004693,0.346225,benign
0.519927,85.043886,13.377024,NW,4.965492,46.132171,0.854508,0.160926,0.335119,0.031643,0.776365,4.413261,94.141388,0.018623,0.344172,benign
0.588299,76.856216,184.376006,NW,8.395968,52.039938,0.807363,0.154065,0.162631,0.05202,0.368146,0.290704,110.398493,0.019718,0.508632,benign
0.826846,92.0646,123.638275,NW,1.011661,52.822901,0.91686,0.190116,0.256278,0.098091,0.802038,0.828826,128.606255,0.007563,0.43432,benign
0.55932,69.704222,122.4651,NW,4.10586,51.712018,0.807839,0.160084,0.255226,0.092991,0.424046,0.867138,108.316794,0.017418,0.549157,benign
0.407641,77.70766,195.038068,NW,8.740525,55.699108,0.965751,0.185399,0.166988,0.032514,0.159135,0.227312,125.850808,0.006304,0.250498,benign
0.75084,70.217812,221.729389,NW,2.133767,67.594739,0.927884,0.216427,0.490132,0.053495,0.325177,3.891724,36.401962,0.009182,0.413774,benign
0.66696,65.093455,24.107629,NW,2.772674,70.760235,0.880706,0.192362,0.335197,0.021657,0.077287,0.219028,76.110304,0.009628,0.400322,virus
0.864454,90.352321,20.154721,NW,4.3541,66.829134,0.947361,0.210437,0.2601,0.052716,0.146505,0.530055,132.711707,0.005233,0.419236,benign
0.76552,60.431168,226.368673,NW,2,71.910097,0.91746,0.224438,0.246296,0.021627,0.250273,1.445807,55.56224,0.007791,0.390443,benign
0.46743,81.785286,28.686607,NW,7.657451,46.941906,0.923282,0.211686,0.422417,0.051651,0.641159,1.304251,74.657988,0.009198,0.345768,benign
0.897458,85.846712,191.140215,NW,5.281184,68.276367,0.957622,0.228282,0.470938,0.03471,0.193785,2.612523,28.694793,0.003057,0.425495,benign
0.286395,66.424941,76.074068,NW,2.478418,80.974608,0.965615,0.237851,0.42994,0.079622,0.676793,1.487569,119.913188,0.006339,0.574101,benign
0.718599,75.369788,89.762428,NW,2.476233,84.640232,0.937849,0.239052,0.223777,0.119697,0.330851,1.99868,125.723625,0.006608,0.279371,benign
0.597284,72.15877,12.91627,NW,3.341843,88.649005,0.957946,0.253734,0.34654,0.126587,0.689817,0.488302,166.034408,0.003354,0.072283,benign
0.48185,93.916073,6.366924,NW,6.153818,113.35591,0.961285,0.274252,1.424789,0.049279,0.420322,2.649307,28.641003,0.003736,0.219554,benign
0.349154,71.921847,141.566474,NW,6,93.759568,0.91161,0.247373,0.22819,0.123813,0.257489,1.825016,149.882425,0.007085,0.252979,benign
0.760057,77.378147,224.570922,NW,5.696582,98.910605,0.972539,0.265911,0.276135,0.02932,0.12113,0.339796,36.911335,0.002754,0.502822,benign
0.403676,95.050587,139.22399,NW,1.490255,101.848847,0.962223,0.265092,1.293806,0.032179,0.100735,0.620522,31.702306,0.003144,0.317259,benign
0.668317,75.061555,97.103122,NW,2,101.570682,0.953647,0.27461,0.380687,0.122697,0.457018,5.610395,113.223109,0.00472,0.278425,benign
0.463835,66.403625,102.00404,NW,7.739913,102.517893,0.963114,0.267419,1.765612,0.077329,0.140964,2.482599,17.780036,0.003357,0.597585,benign
0.681152,65.327911,32.928749,NW,3.022797,105.209631,0.983503,0.28103,0.28226,0.091678,0.134754,0.357898,96.839191,0.00139,0.449675,benign
0.681179,81.522014,214.232336,NW,4.4925,106.095467,0.968313,0.272051,0.395875,0.065247,0.22318,1.333834,34.38452,0.00292,0.101804,benign
0.156145,95.412033,44.206501,NW,6.338809,106.884251,0.982493,0.275752,0.138648,0.065028,0.34518,0.401616,97.600127,0.001743,0.214959,benign
0.407519,91.914861,90.825553,NE,2,3.584492,0.462465,0.216659,0.075944,0.044878,0.092706,2.060464,9.946679,0.156011,0.002674,benign
0.268906,73.897682,98.970762,NW,8.012153,3.405583,0.342908,0.170147,0.025912,0.03886,0.431607,0.767377,59.994915,0.127598,0.006415,benign
0.75082,69.295905,106.921616,NW,8.686809,4.272956,0.603782,0.679852,0.139603,0.239017,0.389638,0.392715,10.929984,0.054458,0.002762,virus
0.202815,79.131774,61.751933,NE,8.377099,1.629434,0.198191,0.201051,0.242583,0.026248,0.109735,1.082698,1.62839,0.27491,0.009558,benign
0.647387,86.710914,75.046829,S,5.866043,4.395473,0.686743,0.170226,0.043296,0.070774,0.73031,0.054563,59.261858,0.099332,0.009876,benign
0.905285,82.095485,23.154146,S,2.346235,4.631477,0.508187,0.24951,0.025207,0.069322,0.51744,0.085577,58.905016,0.134505,0.014181,benign
0.925923,89.783638,74.865523,S,5.368634,4.551661,0.645176,0.207041,0.047106,0.073533,0.746298,0.084636,58.747582,0.13536,0.008903,benign
0.474731,90.710108,58,S,4.749483,7.50107,0.658509,0.238889,0.038453,0.048858,0.319961,0.065261,63.458496,0.047792,0.060715,benign
0.425187,87.585302,175,NW,7.308332,5.627404,0.558642,0.234456,0.10743,0.191245,0.547062,0.086348,14.304688,0.102068,0.011596,benign
0.801834,83.518427,127.274743,SE,3.508634,3.043559,0.091262,0.20496,0.021905,0.056855,0.45448,0.089893,69.026065,0.164064,0.011507,benign
0.680404,66.087239,196.97628,S,1.090636,6.570378,0.431662,0.096256,0.048329,0.039388,0.472407,0.038235,70.159424,0.172598,0.040684,benign
0.286511,74.181763,7.645015,NW,6.649093,3.44018,0.429823,0.19954,0.03301,0.079518,0.236693,0.053751,23.313052,0.164408,0.036445,benign
0.643115,90.307252,66.4057,S,5.896682,1.314398,0.517386,0.112803,0.01673,0.058715,0.415746,0.069952,58.521212,0.191774,0.015314,benign
0.456428,68.677947,24.092641,NE,4.16829,2.933185,0.569735,0.419793,0.06972,0.226939,0.386535,0.111492,7.747887,0.07712,0.003428,benign
0.5063,66,153.119038,NE,5.402734,5.033242,0.177653,0.397762,0.058569,0.165664,0.316313,0.231859,32.137209,0.265468,0.002177,benign
0.748071,60.808948,105.223024,E,6.091026,4.712922,0.464276,0.733326,0.040611,0.064441,0.343054,0.079949,31.726886,0.203291,0.010237,benign
0.854269,88.875821,67.148368,S,7.031556,1.995856,0.385678,0.305655,0.03821,0.047692,0.292228,0.018627,44.250785,0.168375,0.005117,benign
0.737213,63.86843,234.164934,NW,7.479664,3.306042,0.336823,0.252945,0.013808,0.166762,0.610683,0.070157,43.361732,0.160187,0.032915,benign
0.77297,79.48631,23,NW,6.04115,4.691223,0.444713,0.37132,0.024697,0.059073,0.339453,0.083691,76.731086,0.139996,0.059868,benign
0.524874,86.40922,149.510694,NW,7.823165,2.588283,0.169376,0.602066,0.029048,0.030342,0.567879,0.115139,29.70355,0.233999,0.013181,benign
0.516848,77.479115,233.577645,E,3.790619,4.437712,0.285692,0.231847,0.031645,0.074367,0.117319,0.053126,52.019365,0.17571,0.01675,benign
0.524433,62.282267,92.2774,E,5.809456,3.276938,0.238217,0.269544,0.014851,0.101581,0.111908,0.154351,37.032551,0.209254,0.009011,benign
0.41879,62.524526,133.892557,S,3.375039,4.239798,0.183217,0.233819,0.017206,0.087354,0.180291,0.030516,59.99021,0.182122,0.005647,benign
0.329806,75,149.368462,NW,1.207959,3.972071,0.854187,0.093172,0.030719,0.061394,0.240734,0.09666,42.751548,0.076192,0.134356,benign
