h_s1,h_s2,s_a1,log,ty_cr,per_i,per_u,per_s,sys_vol,sys_op,m_rp,q_zx,q_km,m_xi,v_sp,class
0.286639,92,47,NW,8,2.911773,0.111532,0.143519,0.08181,0.008279,0.143155,0.314606,34.998602,0.194961,0.030158,benign
0.42467,78,126,NW,7,1.199345,0.108257,0.149057,0.066662,0.013263,0.323756,0.42453,22.886237,0.260806,0.03574,benign
0.712627,66,226,NW,8,4.206279,0.489313,0.031679,0.014533,0.008512,0.164307,0.051877,61.328272,0.242336,0.032621,benign
0.723889,69,20,NW,6,2.978246,0.516826,0.034026,0.024596,0.026389,0.299188,0.117948,76.139886,0.103394,0.089882,benign
0.856465,60,168,NW,9,4.551661,0.428469,0.121596,0.008773,0.009691,0.023487,0.170602,31.773753,0.085112,0.134275,benign
0.517162,74,89,NW,1,3.547589,0.128117,0.036273,0.013432,0.005839,0.080409,0.175213,21.861101,0.266267,0.176218,benign
0.584764,94,236,NW,9,2.388987,0.495177,0.049501,0.00733,0.01654,0.081405,0.146197,68.148908,0.404582,0.088873,benign
0.910286,61,222,NW,4,6.527493,0.652736,0.181134,0.015211,0.031975,0.20875,0.33085,74.791646,0.258607,0.109261,benign
0.796515,70,155,NW,5,5.689577,0.479281,0.02902,0.006862,0.002721,0.038984,0.015072,33.107212,0.085078,0.131013,benign
0.729558,71,22,NW,4,4.831812,0.46057,0.022565,0.00819,0.003419,0.043284,0.024838,61.439774,0.151047,0.166277,benign
0.060964,59,33,NW,9,2.785864,0.077252,0.015844,0.001006,0.001717,0.168423,0.008138,40.869904,0.390418,0.187754,benign
0.267265,79,32,NW,9,3.061947,0.272428,0.420486,0.023067,0.076791,0.203865,0.031731,61.950684,0.22774,0.054615,benign
0.218433,90,139,NW,6,1.204523,0.104899,0.030756,0.015239,0.004106,0.321314,0.018078,48.638862,0.249738,0.142883,benign
0.270137,86,82,NW,7,1.991504,0.155234,0.214556,0.022704,0.034001,0.27553,0.03198,63.738549,0.239745,0.051837,benign
0.086641,80,172,NW,9,4.637677,0.682915,0.106426,0.137435,0.009715,0.691751,1.025601,24.331296,0.009436,0.179598,benign
0.082579,74,50,NW,8,1.721371,0.124108,0.055208,0.015692,0.018796,0.103314,0.03022,35.778441,0.275976,0.065012,benign
0.532644,74,180,NW,3,5.077007,0.491583,0.03974,0.055577,0.003603,0.668272,0.003429,67.969359,0.313071,0.176635,benign
0.473211,60,198,NW,5,4.144241,0.421428,0.029545,0.042599,0.010754,0.060461,0.166266,22.849861,0.173482,0.149033,benign
0.157593,85,243,NW,8,5.534444,0.38,0.020543,0.073356,0.006844,0.062466,0.068825,26.884279,0.111725,0.161115,benign
0.258317,62,116,NW,4,5.514436,0.38191,0.020501,0.043355,0.006022,0.054453,0.08037,26.605399,0.104694,0.155683,benign
0.316617,66,141,NW,2,1.954579,0.081002,0.003145,0.007229,0.00102,0.037126,0.243967,19.327274,0.471241,0.139793,benign
0.198651,76,101,NW,1,4.73476,0.251081,0.02177,0.008188,0.005612,0.045479,0.060088,29.32283,0.18196,0.200639,benign
0.272131,85,131,NW,8,3.875297,0.280821,0.018668,0.009202,0.001429,0.024231,0.162835,20.263196,0.254105,0.166971,benign
0.429881,66,105,NW,8,4.401577,0.357993,0.118126,0.027716,0.107362,0.131551,0.030237,16.314282,0.114429,0.045698,benign
0.441521,87,28,NW,7,3.433997,0.915985,0.02819,0.028424,0.003758,0.312191,0.091091,45.217804,0.013551,0.168262,benign
0.60016,69,165,NW,1,3.667809,0.578334,0.040893,0.028393,0.005341,0.120166,0.055989,41.407073,0.159861,0.13839,benign
0.466052,91,58,NW,4,9.743484,0.656852,0.037105,0.025513,0.003543,0.057744,0.051099,56.913669,0.029707,0.135904,benign
0.315824,75,148,NW,5,3.827913,0.870333,0.028115,0.033787,0.004596,0.341787,0.096756,41.935267,0.004049,0.167463,benign
0.430687,60,167,NW,6,7.998503,0.712702,0.034293,0.012656,0.007521,0.472542,0.151573,71.789598,0.029075,0.139504,benign
0.81705,83,172,NW,6,15.311419,0.736011,0.078739,0.070141,0.009531,0.144675,0.157952,17.686616,0.037423,0.097956,benign
0.804213,96,77,NW,7,15.339568,0.682556,0.060492,0.051085,0.007999,0.127871,0.117794,18.738619,0.048856,0.090693,benign
0.516113,91,213,NW,8,19.947499,0.85451,0.08624,0.035344,0.028147,0.301433,0.13469,112.836292,0.012755,0.270994,benign
0.854768,75,186,NW,3,19.38273,0.823713,0.054318,0.206432,0.012089,0.272928,0.608504,9.615724,0.020923,0.148558,benign
0.434741,63,131,NW,2,27.09999,0.733803,0.093959,0.022284,0.019999,0.1672,0.063542,123.9694,0.019854,0.320831,benign
0.640576,79,238,NW,8,22.734202,0.735628,0.083164,1.255842,0.026886,0.487908,3.631829,17.053482,0.02858,0.18572,benign
0.680491,59,72,NW,7,27.300727,0.77443,0.107915,0.252392,0.028973,0.148482,0.168304,53.195698,0.026763,0.13273,benign
0.767066,83,90,NW,4,27.738663,0.77565,0.117602,0.117224,0.017969,0.063817,0.108843,93.247126,0.023524,0.224316,benign
0.434836,78,48,NW,9,24.33746,0.736103,0.086189,0.962175,0.025334,0.477427,1.655245,19.257774,0.024712,0.261102,benign
0.148132,69,174,NW,2,34.376135,0.816727,0.144289,0.528714,0.037693,0.492396,1.639437,27.138428,0.019184,0.103507,benign
0.755041,77,67,NW,3,27.200662,0.826037,0.090703,0.289989,0.079469,0.410601,0.413945,41.109301,0.02487,0.181395,benign
0.430523,59,53,NW,7,36.845686,0.843773,0.141494,0.807746,0.034559,0.619313,1.73948,23.556969,0.012182,0.307502,benign
0.877719,96,50,NW,5,49.717735,0.959383,0.181445,0.261619,0.139678,0.162751,0.24009,140.083853,0.00599,0.442587,benign
0.440026,75,31,NW,8,45.137953,0.928745,0.160355,0.296342,0.025162,0.583521,1.338498,84.832557,0.010531,0.33095,benign
0.627711,71,47,NW,1,48.897614,0.84255,0.170625,0.156311,0.08964,0.608573,1.927731,121.193657,0.017963,0.408814,benign
0.765505,91,165,NW,4,53.197454,0.822881,0.171164,0.277832,0.092578,0.444603,0.393392,103.495187,0.01453,0.514963,benign
0.876198,96,154,NW,5,50.698053,0.959242,0.179251,0.279763,0.086601,0.241755,0.279453,134.901297,0.016473,0.233424,benign
0.715697,59,237,NW,2,50.8495,0.822625,0.171079,0.252593,0.149381,0.425364,0.446993,101.132437,0.014529,0.509729,benign
0.595646,73,77,NW,1,55.862279,0.904919,0.175247,0.202557,0.054051,0.332908,0.315739,126.145316,0.016325,0.470682,benign
0.737812,72,195,NW,2,63.195499,0.954784,0.211622,0.712344,0.03706,0.324279,2.950921,26.163523,0.007794,0.423549,benign
0.727914,92,73,NW,1,67.070254,0.92658,0.216276,0.643712,0.038748,0.315913,2.175697,32.599267,0.009876,0.427456,benign
0.693967,69,71,NW,2,69.291712,0.89016,0.214799,0.4065,0.023694,0.232378,1.146448,35.551514,0.010134,0.393199,benign
0.788076,91,123,NW,1,58.602374,0.921775,0.190816,0.246765,0.097181,0.428457,0.432262,118.079,0.006617,0.424453,benign
0.772632,94,62,NW,8,72.215678,0.953155,0.223706,0.420091,0.023788,0.196637,1.697312,41.669527,0.006203,0.481504,benign
0.747849,88,206,NW,8,70.24711,0.900079,0.211295,0.607537,0.037577,0.45201,1.45996,45.659733,0.009461,0.385985,benign
0.75305,77,235,NW,3,72.65768,0.91892,0.216368,0.244376,0.02326,0.286515,1.02169,53.228534,0.009322,0.413826,benign
0.822434,77,92,NW,8,75.378316,0.962038,0.236013,0.256795,0.059969,0.614996,1.498374,59.081693,0.005943,0.597645,benign
0.700486,84,119,NW,2,83.87061,0.908299,0.234226,0.212699,0.095665,0.219323,5.642347,127.223991,0.008799,0.316946,benign
0.675745,80,165,NW,6,87.0964,0.922105,0.246721,0.245155,0.124051,0.31439,2.485303,156.392502,0.009029,0.218564,benign
0.491409,64,202,NW,2,96.562412,0.961628,0.261266,0.391299,0.025139,0.134745,1.779762,27.28281,0.003411,0.443478,benign
0.606067,90,78,NW,4,90.60322,0.966184,0.254574,0.463467,0.127029,0.914247,0.537275,166.3191,0.006092,0.086782,benign
0.543985,75,201,NW,7,98.655688,0.965204,0.265012,0.304496,0.027684,0.105091,1.20454,31.440202,0.003104,0.53082,benign
0.551569,92,241,NW,9,99.916097,0.966585,0.270053,0.376504,0.026452,0.329221,1.762095,35.775265,0.003248,0.603485,benign
0.583094,86,148,NW,9,102.92245,0.980379,0.276132,0.418221,0.11573,0.394332,0.723863,101.457045,0.00154,0.343428,benign
0.057764,90,56,NW,1,106.162494,0.970861,0.275418,0.649319,0.060733,0.510058,0.978552,105.315077,0.001586,0.502538,benign
0.067813,62,133,NW,6,104.490666,0.981039,0.276769,0.613488,0.088945,0.559581,0.994548,96.67033,0.001375,0.365549,benign
0.727711,60,31,NW,1,113.716504,0.948802,0.276178,1.296574,0.138982,0.230318,4.97287,24.823798,0.004784,0.509973,benign
0.441889,94,216,NW,2,115.371464,0.963495,0.279601,1.638468,0.13973,0.365415,2.286014,26.564021,0.003347,0.383912,benign
0.140983,90,176,NW,1,117.306783,0.973733,0.277045,0.262173,0.118034,0.311724,1.734021,57.057535,0.004226,0.361054,benign
0.053361,71,14,NW,4,117.591646,0.987854,0.292891,0.109592,0.102871,0.185875,0.845403,100.837043,0.000691,0.200436,benign
0.620533,68,55,NE,9,2.300789,0.555106,0.219334,0.089169,0.05113,0.076778,1.631495,1.614498,0.076696,0.006346,benign
0.72137,71,228,E,5,3.413746,0.49321,0.679684,0.035634,0.230949,0.58751,1.609171,54.247614,0.109795,0.006709,benign
0.514015,96,224,NE,7,2.96953,0.362418,0.415227,0.02655,0.072989,0.336862,0.36189,6.275813,0.106866,0.004467,benign
0.49171,92,103,NE,9,3.020939,0.538276,0.243802,0.119415,0.065522,0.160001,2.829929,2.384996,0.075435,0.003938,benign
0.909722,83,23,S,2,4.551661,0.565434,0.229939,0.036239,0.077189,0.598841,0.081599,59.297012,0.1465,0.010579,benign
0.898905,93,229,S,3,4.778257,0.371564,0.277925,0.022662,0.06378,0.60363,0.085948,58.63234,0.083916,0.012805,benign
0.797458,73,80,S,3,2.058781,0.374961,0.072421,0.017092,0.072194,0.411994,0.048881,58.009563,0.177355,0.010862,benign
0.9391,86,34,SE,9,5.452889,0.633712,0.287864,0.049693,0.058908,0.685208,0.065267,65.043376,0.124929,0.006844,benign
0.399434,80,210,N,2,6.358159,0.649538,0.353842,0.170093,0.183443,0.273515,0.162049,13.491805,0.050994,0.010673,benign
0.41145,62,234,N,8,1.182594,0.08612,0.010375,0.003144,0.046763,0.067158,0.088507,66.790559,0.351141,0.013987,benign
0.624214,89,26,S,9,5.384514,0.393109,0.79636,0.05933,0.247888,0.936704,0.07087,69.291486,0.142275,0.005047,benign
0.066219,60,222,E,9,6.215586,0.422445,0.37458,0.055515,0.111234,0.213373,0.092598,23.700784,0.124448,0.004998,benign
0.243816,70,199,S,5,1.137915,0.256276,0.11526,0.002017,0.011837,0.10194,0.027159,58.999785,0.246667,0.009154,benign
0.504231,80,246,NE,7,2.783792,0.56255,0.583479,0.092271,0.248223,0.460477,0.210293,6.304992,0.053752,0.001864,benign
0.213615,86,205,NE,1,3.972187,0.178348,0.143496,0.035141,0.124979,0.237881,0.027914,36.190516,0.360116,0.004028,benign
0.441748,89,208,E,1,3.425161,0.178276,0.197616,0.048049,0.053315,0.319848,0.130234,33.976998,0.186813,0.013028,benign
0.807855,88,71,NE,7,1.880568,0.240055,0.283974,0.010991,0.031941,0.295064,0.019132,36.784935,0.269484,0.004556,benign
0.718204,73,149,E,2,3.585133,0.475281,0.464064,0.052759,0.135137,0.65503,1.441766,53.289371,0.092898,0.009627,benign
0.479091,70,38,SE,9,4.437014,0.598086,0.396941,0.006638,0.07594,0.394929,0.158243,68.336851,0.045635,0.007278,benign
0.766367,67,240,NW,1,1.640343,0.18605,0.437071,0.025788,0.014289,0.652966,0.060303,29.763086,0.419357,0.014394,benign
0.295546,94,29,S,8,5.535289,0.242106,0.678474,0.042568,0.088379,0.328004,0.023888,34.907954,0.158225,0.021295,benign
0.650771,73,29,E,7,3.413746,0.272702,0.407286,0.025855,0.088624,0.353441,0.158681,38.984889,0.192433,0.011092,benign
0.467633,89,31,NE,1,2.179297,0.180128,0.155612,0.026248,0.100369,0.156306,0.041533,44.813397,0.477846,0.00247,benign
0.932966,75,108,S,6,5.606851,0.267845,0.276894,0.019956,0.068203,0.214818,0.122151,50.076766,0.122492,0.011322,benign
0.854027,77,238,S,5,1.887799,0.370685,0.073778,0.017025,0.071518,0.4227,0.053219,57.853182,0.16555,0.012588,benign
0.367752,72,141,S,2,3.927508,0.178053,0.306469,0.014578,0.068139,0.291337,0.01506,58.826776,0.210725,0.006302,benign
0.504544,79,202,SE,4,4.82104,0.450425,0.402713,0.01749,0.066249,0.403005,0.796898,68.559382,0.060216,0.010696,benign
0.543771,64,227,E,6,3.323653,0.184642,0.406639,0.030372,0.23192,0.361756,0.124916,33.474714,0.20863,0.015849,benign
0.75383,67,197,E,4,1.189025,0.134949,0.746802,0.041761,0.078692,0.353063,0.146531,13.600823,0.418296,0.00329,benign
0.369503,69,231,N,4,5.514245,0.654649,0.354447,0.150685,0.241466,0.295133,0.152432,15.084463,0.051616,0.010643,benign
0.691575,88,22,E,7,3.254668,0.23617,0.405283,0.024329,0.141455,0.34317,0.14504,36.040747,0.195416,0.012171,benign
0.699065,67,165,SW,8,2.12807,0.158359,0.402506,0.015529,0.104618,0.155084,0.051134,35.854101,0.371273,0.003014,benign
0.629148,66,37,SE,1,6.212503,0.578464,0.535158,0.042238,0.058738,0.391996,0.054696,71.939787,0.077706,0.012069,benign
0.249916,69,98,S,6,3.958752,0.17832,0.165244,0.011,0.01634,0.133559,0.013716,54.132468,0.204696,0.005759,benign
0.897769,93,46,E,7,3.014647,0.189875,0.273648,0.009906,0.022183,0.114941,0.063113,35.302985,0.225805,0.005378,benign
0.481358,96,248,E,3,1.436033,0.446259,0.588234,0.027495,0.072062,0.123169,0.145794,11.846611,0.259325,0.002279,benign
0.370185,75,56,NE,7,3.33302,0.656993,0.309299,0.18665,0.090849,0.243377,1.319072,9.590329,0.052883,0.009361,benign
0.549882,62,35,NE,8,2.285685,0.093101,0.222505,0.046755,0.088575,0.446435,0.615814,29.026858,0.303727,0.003407,benign
0.72249,60,3,NE,3,6.346259,0.393571,0.54096,0.060085,0.152477,0.270158,0.091727,30.590467,0.207222,0.00257,benign
0.453422,87,131,S,4,4.060744,0.588444,0.463289,0.051165,0.060286,0.302366,0.068629,26.937319,0.157761,0.00694,benign
0.490248,59,53,S,2,1.200729,0.268091,0.222411,0.002621,0.020626,0.307515,0.071297,59.013008,0.179192,0.005544,benign
0.80904,91,157,E,5,2.967956,0.079315,0.539326,0.052053,0.057399,0.410893,0.19495,18.06314,0.343006,0.002774,benign
0.47287,65,28,E,4,2.542977,0.279335,0.893961,0.042199,0.091396,0.490511,0.23857,12.665682,0.266374,0.00414,benign
0.712966,72,73,E,2,3.282367,0.124337,0.282642,0.097028,0.060788,0.451975,0.179036,15.973358,0.272963,0.002773,benign
0.695133,93,86,NE,9,3.512504,0.255206,0.703869,0.049469,0.195558,0.345195,0.287358,29.544661,0.262926,0.002107,benign
0.431363,70,26,NW,2,6.15985,0.382774,0.395522,0.051774,0.074175,0.310372,0.115169,12.599347,0.111396,0.006084,benign
0.824641,59,123,S,5,4.146818,0.47414,0.647384,0.040463,0.063615,0.36896,0.072109,32.92512,0.177161,0.016362,benign
0.696303,59,11,NE,4,3.974856,0.940141,0.509388,1.863354,0.080522,0.309078,4.507472,2.853344,0.125397,0.006344,benign
0.585188,62,236,S,7,4.657575,0.273348,0.45512,0.039779,0.059908,0.319112,0.037802,33.728789,0.130426,0.018665,benign
0.239774,80,125,S,3,4.494643,0.371837,0.432084,0.107168,0.210181,0.458433,0.50174,26.803758,0.191018,0.007483,benign
0.285156,83,239,N,1,3.726219,0.600098,0.294261,0.043259,0.147346,0.171822,0.039887,22.562748,0.07417,0.012485,benign
0.20006,93,140,S,1,4.663769,0.216369,0.498765,0.039118,0.182545,0.479724,0.258547,33.32891,0.155438,0.006272,benign
0.629436,81,236,NE,5,4.229813,0.689283,0.986896,1.70273,0.08358,0.257074,5.353746,2.654626,0.091963,0.005997,benign
0.316046,93,102,S,3,4.609065,0.279813,0.299828,0.020056,0.088955,0.270995,0.031346,64.437015,0.099702,0.006363,benign
0.733107,93,7,S,4,5.379069,0.821778,0.778229,0.033722,0.072478,0.307094,0.056456,52.255187,0.025382,0.004722,benign
0.307881,72,64,NE,6,2.857616,0.594215,0.648115,0.030201,0.105015,0.537453,0.797414,10.443821,0.065879,0.004036,benign
0.833572,84,240,NE,9,3.091381,0.355323,0.152431,0.021493,0.042192,0.468166,0.049462,37.35009,0.15715,0.011433,benign
0.404952,95,184,NW,4,2.7019,0.367892,0.20485,0.003507,0.023905,0.158531,0.006203,13.067113,0.114119,0.012887,benign
0.818381,95,131,NW,6,3.168184,0.665081,0.801789,0.190744,0.267254,0.564496,0.498687,8.087187,0.05865,0.03972,benign
0.288809,90,7,NW,3,2.411864,0.54515,0.129485,0.105428,0.123383,0.816996,0.252025,11.683986,0.088369,0.042344,benign
0.400036,64,37,NW,9,3.413746,0.757271,0.081388,0.004955,0.021322,0.181106,0.016045,42.297357,0.09864,0.055517,benign
0.651436,59,228,NW,9,3.413746,0.51724,0.086081,0.009247,0.018152,0.039599,0.0238,53.523279,0.089093,0.05801,benign
0.364834,93,245,NW,8,3.413746,0.573347,0.039693,0.024192,0.009203,0.230418,0.030143,33.576818,0.086541,0.0612,benign
0.373811,87,191,NW,3,3.413746,0.649983,0.074841,0.026616,0.008791,0.238656,0.030896,33.164172,0.054116,0.063361,benign
0.3952,73,188,NW,5,3.413746,0.602435,0.03812,0.022226,0.008535,0.220824,0.032198,33.37166,0.100902,0.06018,benign
0.376632,69,246,NW,4,3.413746,0.228584,0.040817,0.03155,0.008957,0.240501,0.033062,37.139833,0.121664,0.058003,benign
0.600585,61,95,NW,5,3.879005,0.328924,0.118477,0.016896,0.010243,0.073155,0.057386,23.602213,0.167535,0.06776,benign
0.598406,85,9,NW,2,3.161822,0.431633,0.118517,0.039746,0.011758,0.026986,0.056279,29.990242,0.157374,0.067722,benign
0.260681,75,131,NW,2,3.222026,0.186152,0.092506,0.034115,0.007133,0.111513,0.244353,38.442756,0.160092,0.039195,benign
0.175583,93,129,NW,7,1.717046,0.278065,0.158593,0.091572,0.007144,0.176507,0.432115,32.254509,0.21603,0.043741,benign
0.330206,81,195,NW,4,1.816429,0.220471,0.079074,0.040309,0.010461,0.183186,0.114192,28.749577,0.259182,0.045391,benign
0.804453,87,95,NW,7,1.159698,0.123008,0.028629,0.015446,0.011279,0.315295,0.051544,27.001338,0.374785,0.018384,benign
0.655557,96,176,NW,7,4.551661,0.564501,0.065352,0.017261,0.004936,0.079308,0.208642,21.078187,0.069052,0.071361,benign
0.85362,72,190,NW,8,3.150926,0.295991,0.08018,0.004008,0.00987,0.012703,0.035604,32.207209,0.498743,0.18252,benign
0.682356,92,39,NW,3,6.819726,0.744914,0.365465,0.032492,0.062226,0.372768,0.501365,87.180683,0.029253,0.016446,benign
0.774094,76,127,NW,3,5.443509,0.435051,0.018108,0.006694,0.002475,0.039271,0.009947,48.176481,0.147337,0.173382,benign
0.595397,64,1,NW,8,5.676551,0.417893,0.029532,0.006531,0.004556,0.042766,0.017906,73.808765,0.118437,0.127667,benign
0.420638,60,136,NW,6,4.58882,0.220232,0.235259,0.017439,0.092578,0.221873,0.018601,65.627691,0.349457,0.10341,benign
0.262112,59,122,NW,2,1.332644,0.24702,0.239319,0.014531,0.06837,0.296018,0.028192,67.414604,0.27108,0.097468,benign
0.057933,69,177,NW,6,1.22541,0.122077,0.018993,0.002353,0.002961,0.304819,0.012567,41.033723,0.342642,0.186633,benign
0.060093,72,227,NW,1,1.268395,0.123004,0.032195,0.019699,0.01088,0.287096,0.029195,39.858999,0.240861,0.063196,benign
0.085784,65,180,NW,6,4.081866,0.595783,0.125464,0.137894,0.018784,0.692295,1.034731,25.052181,0.008992,0.183253,benign
0.305702,72,197,NW,7,4.059354,0.719838,0.085995,0.097583,0.009817,0.435593,1.142267,26.341457,0.149685,0.183535,benign
0.389327,75,17,NW,4,4.273646,0.552259,0.088417,0.045928,0.01388,0.371115,0.602204,42.090009,0.254862,0.210205,benign
0.50762,73,194,NW,1,3.873235,0.320979,0.023313,0.046104,0.011963,0.053785,0.088591,19.896099,0.137145,0.151863,benign
0.157616,81,31,NW,3,5.689577,0.373665,0.020095,0.033042,0.006873,0.054467,0.078351,24.429149,0.110588,0.176049,benign
0.43155,82,61,NW,1,4.551661,0.44882,0.016205,0.0262,0.001697,0.016515,0.209659,4.805426,0.132613,0.091533,benign
0.202042,88,33,NW,9,5.124522,0.308286,0.021675,0.010695,0.006185,0.035705,0.093096,30.084038,0.141273,0.203682,benign
0.218242,61,235,NW,9,4.993489,0.446975,0.026718,0.019514,0.007856,0.060959,0.045066,29.736736,0.145189,0.201642,benign
0.244735,64,6,NW,4,3.239451,0.121182,0.00481,0.009811,0.00287,0.036456,0.236864,19.123844,0.407835,0.132376,benign
0.30275,63,207,NW,1,3.791413,0.220851,0.096339,0.023088,0.070433,0.104184,0.1411,19.947859,0.194859,0.071984,benign
0.307391,68,155,NW,6,3.827887,0.79961,0.030352,0.035714,0.004608,0.366333,0.096827,41.647269,0.003626,0.150873,benign
0.365932,75,29,NW,8,3.94365,0.351456,0.120674,0.026396,0.10702,0.130158,0.031184,20.451762,0.204586,0.048376,benign
0.459309,87,56,NW,1,7.07439,0.77939,0.032028,0.013508,0.002957,0.045845,0.077848,58.557194,0.028092,0.144648,benign
0.319322,80,96,NW,3,5.585133,0.778376,0.030824,0.013909,0.003024,0.146582,0.108726,57.839935,0.0285,0.208379,benign
0.533725,85,142,NW,7,14.213524,0.733419,0.103602,0.066346,0.024431,0.172557,0.130737,82.666863,0.02899,0.158529,benign
0.813266,72,65,NW,9,14.710813,0.731326,0.073747,0.052104,0.009176,0.12827,0.137583,19.514192,0.038744,0.084128,benign
0.825972,91,220,NW,3,15.485498,0.747692,0.064689,0.082773,0.011607,0.153755,0.182059,17.342818,0.029613,0.110944,benign
0.804641,94,220,NW,7,14.952881,0.628926,0.054683,0.028925,0.013797,0.093469,0.063274,72.401896,0.042845,0.050956,benign
0.590727,71,74,NW,9,20.874906,0.750288,0.078587,0.803603,0.011542,0.572415,5.807689,7.309679,0.032123,0.171395,benign
0.733726,66,234,NW,1,25.976535,0.782204,0.116112,0.019633,0.016682,0.384235,0.034265,119.529822,0.018823,0.349799,benign
0.840388,64,164,NW,2,27.807939,0.810875,0.10159,0.048999,0.019325,0.219835,0.081779,66.555648,0.019164,0.322888,benign
0.681704,70,137,NW,2,27.453225,0.80768,0.113674,0.244185,0.022424,0.137138,0.099122,55.888812,0.025764,0.17312,benign
